DST_TO_SRC_IAT_MIN,SERVER_TCP_FLAGS,NUM_PKTS_UP_TO_128_BYTES,IN_PKTS,PROTOCOL,LONGEST_FLOW_PKT,DST_TO_SRC_IAT_MAX,IN_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,SHORTEST_FLOW_PKT,L7_PROTO,RETRANSMITTED_OUT_BYTES,NUM_PKTS_1024_TO_1514_BYTES,SRC_TO_DST_IAT_STDDEV,RETRANSMITTED_OUT_PKTS,OUT_BYTES,FLOW_DURATION_MILLISECONDS,DST_TO_SRC_IAT_AVG,RETRANSMITTED_IN_BYTES,NUM_PKTS_128_TO_256_BYTES,SRC_TO_DST_AVG_THROUGHPUT,MIN_IP_PKT_LEN,SRC_TO_DST_IAT_AVG,SRC_TO_DST_IAT_MAX,DST_TO_SRC_IAT_STDDEV,NUM_PKTS_512_TO_1024_BYTES,CLIENT_TCP_FLAGS,TCP_FLAGS,MAX_IP_PKT_LEN,NUM_PKTS_256_TO_512_BYTES,RETRANSMITTED_IN_PKTS,OUT_PKTS,DST_TO_SRC_AVG_THROUGHPUT,SRC_TO_DST_IAT_MIN,target
0.4965794970152626,-0.14099019450856184,0.6424872592664085,1.5193867636844065,-0.23840324229860774,-0.24246323245755214,1.581362141168781,0.7745189878053383,-0.46530666723125064,0.5486005823716449,-0.4652995049323857,-0.4669384912834959,0.2531051531498846,-1.8914565420938234,-1.7286609958947785,-0.5645150797115699,-1.0067986457647917,0.32506643184510237,-0.905493027383977,-1.4092366623317822,1.4614518400322327,-0.22636407291638477,0.07095915817367819,-1.4205678246423497,-0.5420423066303451,0.11592229580833502,-1.1611435249044604,0.3774789320310169,-0.6008690533940738,-0.2951224090191665,-0.5973205861136371,1.8573784169609568,-0.006617100161712304,-1.0516300494933908,0.8074972769387877,9
-1.2253553313562981,0.20645946168138535,-1.9536554679379068,-1.3336344375962652,0.19425316795329273,0.724162479807324,0.17147760026327075,-0.11255877232323816,-0.29751184747240034,-1.4644018309612814,-0.7210771332611463,-0.4618501421111737,1.068556541000676,0.34993353966125584,-1.7669713191376724,0.3236971631262056,-0.3819145131401066,-0.6660596932946932,0.6099042862304799,1.0345531643575605,0.9283700869618086,-0.8372201398686827,-0.30497341045796306,0.33847198625389346,0.9762616510801573,-0.4716418333212465,-0.19270101612995996,-1.1015960891234708,-1.196139358010131,0.809725285467723,1.3603833020780958,-0.06706391117971817,1.0115312788068762,0.3710833871509875,-0.6535802068003682,6
0.3609161036405696,1.5368644710128672,-0.03808707998298733,1.5610269115771505,-2.6330820503685786,0.807085589551999,0.0870342034866639,-0.29674729059821037,0.09400892823090538,-1.971413753172698,-0.22217049867491495,0.35547819801584135,1.4894787924241597,-0.50603243477644,-0.8077174163869647,-0.5038588892680458,0.9126351752610071,0.33956957665050475,-0.5283002145532089,0.5167179645988297,0.0961764908931685,0.9630237038977079,-0.6969715859115417,-0.3215898906117476,-0.38993042569199027,-1.4517577485392703,0.2906293325280416,0.26306499989493387,0.0045803741557875815,-0.237983308174823,-1.4108838352028559,-0.4157270174913858,-0.33619637663038965,-0.7955905386111873,-0.17191771124523086,6
0.4036800576160482,1.8853365125639339,0.17141168900476186,0.25310603809434407,-0.0780874335424249,-1.9167433764500945,-0.026691293223181495,0.06411533078056403,2.4573791948149593,-0.18338245374401357,0.2977297863240934,-0.03614346225601727,-1.1580394833325023,1.14364626902998,0.7604044696160643,0.7916148603376635,-0.9038270413493752,1.4135659574686248,-1.3979217373126154,0.5903222812395639,2.184513176149696,-0.987901256108648,-0.5615073820707098,0.10646051136027777,-0.5011789414166755,-1.5385321897648538,0.06233940640701415,-1.057652710287724,0.47282523013064254,-0.9232099705530815,1.5540536636644724,-0.7783640105839221,-0.31552066769132375,0.8240363753333553,-1.2366958257313578,7
0.22663911098800746,1.3057566385876205,-1.6029835620534416,0.1801433375580311,0.2575147849536737,0.7672522947554578,-1.238882085895584,-1.3228172207480353,0.5227183895952533,0.30400694150477914,0.24680448771953323,0.34481935240917755,-0.669211465629842,0.23933419764593203,0.29928103747686136,-0.7168947624073596,1.8586705814345177,0.4846450633926766,-1.1879703398103025,0.6600326766766387,-0.9730016576541559,0.7822284464572802,1.1596864728450307,-0.8154602619632599,0.9641056545836345,0.41648505559794236,0.818262486140282,1.8955379618385972,-0.24579601265428605,-0.7574276509695017,-0.8850927201581542,-0.8109236091089116,-0.07029151995245965,0.35055075175953154,0.2640930704670131,2
0.8278907606929675,0.010416210298013054,1.444866335830739,-0.2694318302757907,2.727172759159327,0.6120565352410774,-0.858538600400544,-1.072124167807448,0.4833842337549722,-0.21435993944909387,0.7091392254531343,0.4715431824881416,-0.0617985741401446,-0.8322984599860676,-1.5175544239941343,-0.44850207547005977,0.8539011112423125,0.22491720934678888,-1.2422514871335295,0.17656372646116655,0.3837221658501216,-0.8816719319238551,0.1569711891884594,0.06494639802515084,-1.1399903477829771,0.3617275216623545,0.5561456720202388,1.0834203593661673,1.0527448971587705,-1.3817157716240054,-0.9333973407407714,0.5200284653370302,0.521245839784791,0.5248589183518934,3.824083750591446,0
0.5709448857739363,1.134020486116231,0.9474828335021473,0.6471962657346985,-0.3198280947984165,0.7445391067902061,-0.7740840585708955,-0.2342772274574089,-0.48114148415024527,0.089756348756669,2.3057468330577566,-1.8677489510284744,0.6975619158301268,-1.5929575199162964,-0.4694959236812606,1.0901522034717286,0.06539713908259412,-1.0668649979652571,-0.7133183512703251,0.6830814063974239,-0.7292749924055161,0.21400715680213855,0.04904988416000101,-0.6460867140533468,2.143412293510111,0.6366740252091512,-2.0381068688904915,0.18861293760653997,-0.6619862702108754,0.8496554987881942,-0.7881110545594173,-0.10979365092567604,0.5124374934388403,0.8763982529472025,-1.2062651114609075,7
-0.3367541616585632,-0.4779832810778409,-0.6529339931110401,1.7619646426903592,0.40316640532447945,-1.2628996281360882,0.9190529565840962,2.1353687262799,1.0314959636388643,-1.5050865097888495,-0.4860632091400364,1.264806159610488,-0.6968660931244345,0.44944613838150366,0.7832174405365399,-0.9299152828393793,-0.057843255084462315,-3.230293246284342,-1.0215271082929196,-0.24927014202635833,-1.2454454709209972,1.6239927821896833,-1.423498307387453,-0.43416603093618805,0.13235969210369594,1.4405631235564262,-1.4469292369504294,1.1633729727866273,0.00969742005815699,-0.9853297033565754,0.46635760573591345,0.20402760268615294,-0.5939818691388281,0.07855725982341562,-0.3949401128973278,7
0.11240615026849445,0.6601466838121446,1.5767791809330103,-1.243206667869754,2.1378004784398597,-1.9498551899814387,-0.1521440343533156,0.5945912021591077,0.28259280096676714,-0.6120006569102473,-0.2106500875503314,-0.4941955656712459,-0.5785190885552006,0.8524404403277747,0.3635393853753066,-0.6954084110089032,0.896905045907097,0.3181189230004083,0.810520456013647,0.6331025476895219,-0.8276658491824114,-0.5593595686520848,0.7492666361917648,0.618060132269726,-0.019120464349442565,0.12229960000228106,1.275334047643557,-0.5878599141837905,0.5462934472488935,-0.20557040001459154,-0.21334278983379815,1.1038167734033821,0.8332188852023221,0.8240287759824295,1.2882636646560865,2
0.019656885178986148,0.6799873542822064,-0.3113472505658681,0.31976417889226216,-0.13399673094538547,0.08663447731632509,0.5958804263986242,-0.8183093569509253,2.0877927758855592,-0.9937861399687028,-1.2141705992240535,1.1560621635890458,0.8030021025609965,0.6285075792490147,0.6362074738094042,-0.01333204343288254,-0.8917493268918881,0.08663405181126853,-0.6752843530701251,0.9786622463843426,-0.14737050044089517,-0.8235576334544137,-0.31712076729821387,0.4202808433638982,-0.5613634700613688,-0.813215635281454,0.23802745798005523,0.24700841006192106,-0.507220362309919,-0.4745689828826803,0.23633259161788298,-1.4432482735184882,-1.402116359496229,-0.7115586509573726,-0.22384503994580693,6
0.31029939997738265,1.4741260217863417,0.8515551230235779,-0.16464722282170927,-0.02244658556151968,-1.0061329397611742,-0.01867896046837053,-0.286351765219253,0.32417677766775244,-0.8157144313427624,0.5149778174646787,1.5304964173637903,-0.09774265595261356,0.40762777868630184,0.6983107157286469,-0.4031135313981646,0.2244803038707228,0.023424649988848068,0.0973594939596466,-0.7698154244913987,0.023783876651472174,0.4943603976260895,1.4516070611524394,0.9675623622511484,2.152640791405413,-0.7585783170651769,0.8686847771621385,0.185506840394309,2.1881780724478697,-0.8120208089871235,-0.835306306160749,-0.5944886472929654,-2.1193360487022743,-0.5184124208875475,-0.7670814002111348,5
0.1493765674395495,0.33947502314531497,1.86568506401987,0.946418190196945,-0.5824591107530158,-0.9026581571438784,0.4924929778950766,-1.3225928040760604,1.8277567079263972,1.1829346226229913,-0.4710428937096316,-1.7136980154701176,1.3654127820447335,-0.105076326174575,1.248683884309081,-1.5987986738980884,-0.5952293391233012,0.016076269275061464,0.046807534136707116,-0.4468067952412501,0.6206826791724734,-1.0646605135609577,-0.13849833338455272,0.12714037844914447,0.5156480048963481,0.714036409992904,-1.134707200349977,-1.5285214866804264,1.276507787684604,0.329240312220143,-0.7440823121871941,1.5562281055173932,0.12269678735665383,1.1906839184187326,0.05585956122831994,5
2.0645990535375285,1.7543701708101196,-0.2503083445896857,0.9675786926203358,0.644476341861005,1.3504543316440965,-0.9664606604104886,0.6927675701356714,1.0573664027805203,-1.7434991097168726,-1.1833187677151242,-2.0396269819706117,-0.2584467757938339,0.7212880584944092,1.5145292081883774,0.07318881694579431,1.622593881530341,-1.369208497702497,-1.6985993239799428,-0.05221045137290125,0.3824732500309613,-0.03409620221570567,-2.059432182891901,-0.08263642428617998,-1.3013170043881455,0.6722740974132118,0.36133420635035834,-0.9354731272814163,-0.514140644199716,-1.0630787756982356,-0.058359901546236284,0.960170745259096,-0.9799149176702194,0.5138316544013499,-0.5392335956223895,4
-0.7962938725456205,-0.10972730190694385,-1.033204227921709,-0.5586072828971226,-1.2057987322062318,1.942884191288891,0.03517565143909422,-0.6992781523359886,0.21581004190368736,-0.10366948390097767,-0.22346492651140368,0.6123993588672612,0.7688349076723778,-0.5181793183383671,-0.5738946146248304,-0.27668273961928636,-2.29000597813648,-1.5042922127636624,1.362963912233427,1.6486436319078641,-0.24910356773652562,0.5725880085339572,0.3141583869639889,3.0908275531851728,1.1201375536846054,-0.12189278217445346,-0.9650611240220113,-1.6007092693657254,0.20283142971997725,-0.7600437191698842,-1.4177659493773571,-0.641672662447197,-1.0758422341795624,1.6997329019230298,0.8663268918831742,5
-0.009393441457829492,1.4787181963663876,0.07462034473014931,-0.8664369631589068,1.5255679445500547,0.5258324596899066,-1.038888151787626,-0.18758704039164323,-0.8700614193498857,-1.3690622376389914,0.9207793648955236,1.9069792988511882,-1.3880112088525243,0.5677771998201444,-0.6490879395880924,-0.48919684360770777,-0.5882800983795047,-0.8531203078331544,0.04834420485907616,-0.8277672963152629,0.2691382255683049,-0.05156563257232054,-0.23485978043532146,-0.9024914301180951,-0.5743963086224374,0.7576248694344714,0.4960855895564011,-0.973073389774132,0.09875213794760486,0.7485518084163962,-1.66488687824337,0.548355657664982,-0.6564573692387302,0.5805416594151264,-0.7711893746358703,8
